n67 v62, n67 v48, n59 v45, n67 v42, n59 v37, 
n67 v82, n67 v65, n67 v54, n59 v36, n56 v36, 
n67 v97, n67 v69, n67 v62, n55 v41, n40 v38, 
n67 v92, n67 v67, n67 v57, n74 v38, n40 v37, 
n67 v85, n67 v63, n67 v51, n40 v38, n74 v36, 
n67 v75, n67 v55, n67 v47, n40 v35, n74 v35, 
n67 v65, n55 v49, n67 v42, n40 v38, n74 v32, 
n67 v53, n59 v48, n55 v45, n40 v41, n55 v38, 
n59 v74, n59 v59, n71 v58, n71 v52, n71 v52, 
n59 v78, n59 v62, n71 v57, n71 v49, n71 v49, 
n59 v70, n59 v56, n71 v45, n55 v44, n40 v40, 
n72 v62, n59 v58, n72 v48, n59 v45, n72 v45, 
n72 v61, n59 v57, n72 v53, n72 v41, n72 v41, 
n59 v54, n72 v51, n72 v50, n59 v42, n36 v34, 
n71 v65, n71 v63, n71 v59, n71 v59, n71 v59, 
n71 v88, n71 v87, n71 v80, n71 v80, n71 v80, 
n71 v86, n71 v82, n71 v78, n71 v78, n71 v78, 
n71 v85, n71 v80, n71 v77, n71 v77, n71 v77, 
n71 v78, n71 v73, n71 v71, n71 v71, n71 v71, 
n71 v76, n52 v72, n52 v57, n71 v53, n71 v53, 
n71 v72, n71 v68, n52 v66, n71 v54, n71 v54, 
n71 v72, n71 v69, n71 v67, n71 v67, n71 v67, 
n71 v74, n59 v70, n71 v55, n71 v55, n71 v55, 
n59 v71, n71 v55, n59 v52, n71 v50, n71 v47, 
n59 v70, n71 v53, n59 v51, n71 v45, n64 v45, 
n59 v67, n59 v51, n71 v44, n64 v44, n52 v43, 
n59 v63, n59 v45, n71 v44, n52 v41, n64 v37, 
n59 v53, n52 v40, n59 v40, n64 v32, n36 v28, 
n64 v47, n59 v44, n55 v39, n64 v36, n59 v31, 
n52 v46, n55 v39, n52 v38, n59 v31, n59 v30, 
n52 v48, n52 v39, n55 v38, n59 v34, n59 v30, 
n64 v46, n59 v39, n55 v38, n52 v36, n59 v29, 
n64 v45, n55 v39, n52 v35, n59 v34, n55 v29, 
n52 v42, n55 v37, n40 v32, n59 v32, n67 v26, 
n59 v55, n59 v42, n55 v36, n64 v35, n52 v34, 
n59 v58, n59 v44, n64 v37, n40 v35, n55 v33, 
n59 v59, n59 v44, n64 v35, n40 v32, n71 v31, 
n59 v59, n59 v43, n55 v35, n40 v33, n64 v32, 
n59 v56, n59 v44, n52 v31, n55 v30, n64 v30, 
n59 v49, n59 v38, n52 v30, n55 v30, n50 v29, 
n50 v56, n62 v43, n63 v37, n50 v34, n69 v32, 
n62 v70, n50 v65, n51 v38, n69 v28, n50 v26, 
n62 v69, n50 v67, n51 v38, n38 v27, n69 v27, 
n62 v69, n50 v63, n51 v37, n69 v26, n69 v25, 
n50 v63, n62 v55, n51 v36, n69 v25, n69 v24, 
n50 v55, n62 v50, n51 v35, n38 v27, n69 v26, 
n66 v46, n50 v45, n62 v35, n66 v33, n66 v33, 
n66 v64, n66 v56, n59 v42, n59 v35, n50 v31, 
n66 v57, n59 v48, n66 v42, n67 v37, n66 v36, 
n67 v70, n67 v60, n67 v55, n59 v44, n68 v39, 
n67 v96, n67 v67, n67 v63, n59 v42, n59 v35, 
n67 v92, n67 v62, n67 v61, n59 v38, n50 v33, 
n67 v82, n67 v59, n67 v54, n66 v39, n35 v34, 
n67 v73, n55 v54, n55 v51, n74 v44, n66 v41, 
n67 v72, n55 v58, n62 v52, n67 v50, n62 v43, 
n67 v71, n55 v56, n62 v52, n67 v46, n62 v34, 
n67 v69, n55 v56, n74 v46, n68 v43, n67 v43, 
n67 v68, n55 v59, n74 v43, n55 v41, n62 v36, 
n55 v65, n67 v48, n74 v41, n55 v40, n62 v33, 
n55 v46, n68 v41, n74 v39, n68 v39, n55 v37, 
n67 v58, n67 v49, n59 v44, n55 v41, n74 v39, 
n67 v67, n59 v49, n67 v48, n55 v46, n59 v37, 
n67 v65, n67 v46, n59 v45, n67 v43, n50 v35, 
n69 v57, n67 v54, n69 v47, n59 v41, n55 v40, 
n69 v63, n67 v46, n59 v41, n69 v41, n69 v40, 
n69 v56, n67 v46, n59 v40, n69 v40, n69 v39, 
n67 v62, n67 v48, n67 v43, n50 v42, n69 v37, 
n67 v72, n67 v50, n50 v47, n67 v46, n74 v45, 
n67 v73, n67 v52, n50 v46, n67 v46, n74 v44, 
n67 v71, n67 v53, n50 v48, n74 v43, n67 v42, 
n67 v66, n67 v50, n50 v47, n74 v43, n67 v40, 
n67 v63, n62 v47, n67 v46, n50 v43, n67 v39, 
n67 v58, n67 v42, n62 v39, n67 v38, n50 v37, 
n67 v54, n59 v46, n67 v40, n50 v39, n67 v34, 
n59 v51, n67 v49, n59 v40, n67 v36, n50 v35, 
n59 v50, n67 v46, n59 v38, n62 v35, n67 v35, 
n59 v48, n67 v43, n59 v39, n62 v34, n67 v32, 
n59 v45, n67 v43, n50 v41, n59 v33, n67 v30, 
n62 v46, n50 v42, n59 v40, n67 v36, n55 v29, 
n62 v68, n62 v66, n67 v37, n55 v34, n55 v32, 
n62 v71, n62 v67, n67 v41, n55 v40, n55 v32, 
n62 v69, n62 v62, n67 v44, n55 v35, n55 v33, 
n62 v66, n62 v58, n67 v42, n67 v35, n63 v30, 
n62 v63, n62 v58, n67 v43, n55 v34, n55 v33, 
n62 v61, n62 v54, n67 v42, n55 v36, n55 v32, 
n62 v53, n55 v49, n62 v35, n67 v34, n55 v30, 
n62 v47, n55 v45, n59 v43, n67 v33, n62 v32, 
n59 v45, n62 v43, n55 v42, n59 v33, n67 v29, 
n59 v43, n55 v42, n62 v35, n62 v33, n67 v32, 
n55 v42, n59 v39, n62 v32, n62 v32, n59 v31, 
n62 v41, n55 v39, n59 v36, n59 v28, n55 v27, 
n62 v46, n63 v35, n50 v35, n50 v34, n74 v30, 
n62 v77, n62 v72, n50 v37, n51 v35, n50 v34, 
n62 v85, n62 v82, n51 v39, n50 v36, n74 v30, 
n62 v86, n62 v77, n51 v39, n50 v38, n74 v28, 
n62 v84, n62 v74, n51 v40, n50 v37, n74 v29, 
n62 v81, n62 v72, n51 v39, n50 v36, n74 v28, 
n62 v72, n62 v66, n51 v38, n69 v32, n50 v31, 
n62 v57, n50 v52, n66 v43, n51 v32, n66 v30, 
n66 v59, n50 v51, n62 v43, n66 v38, n39 v30, 
n66 v53, n50 v47, n62 v37, n66 v34, n59 v33, 
n66 v45, n64 v41, n50 v40, n64 v36, n59 v35, 
n64 v59, n64 v45, n59 v42, n38 v36, n66 v33, 
n64 v56, n59 v41, n64 v40, n50 v39, n64 v32, 
n64 v48, n66 v44, n64 v39, n50 v38, n59 v35, 
n66 v55, n66 v48, n62 v45, n62 v45, n64 v40, 
n62 v56, n62 v52, n66 v51, n54 v45, n64 v37, 
n62 v52, n62 v50, n66 v49, n54 v43, n64 v36, 
n62 v51, n66 v49, n54 v44, n50 v41, n64 v38, 
n66 v51, n62 v47, n54 v43, n62 v42, n64 v35, 
n66 v48, n62 v45, n54 v43, n62 v40, n64 v35, 
n71 v45, n66 v43, n71 v41, n54 v41, n71 v40, 
n71 v72, n71 v69, n71 v66, n71 v66, n71 v66, 
n59 v69, n59 v55, n71 v50, n71 v44, n71 v44, 
n59 v65, n59 v53, n71 v45, n71 v41, n71 v41, 
n59 v59, n72 v48, n59 v43, n72 v36, n38 v36, 
n59 v51, n72 v50, n72 v45, n59 v36, n71 v35, 
n72 v48, n72 v44, n59 v41, n72 v32, n72 v32, 
n71 v57, n71 v54, n71 v52, n71 v52, n71 v52, 
n71 v73, n71 v70, n71 v67, n71 v67, n71 v67, 
n71 v72, n71 v68, n71 v67, n71 v67, n71 v67, 
n71 v70, n71 v67, n71 v65, n71 v65, n71 v65, 
n71 v65, n71 v61, n71 v60, n71 v60, n71 v60, 
n71 v61, n71 v58, n71 v57, n71 v57, n71 v57, 
n71 v62, n71 v60, n71 v58, n71 v58, n71 v58, 
n59 v65, n59 v49, n71 v46, n71 v42, n71 v42, 
n59 v65, n59 v49, n71 v43, n71 v39, n71 v39, 
n59 v64, n59 v48, n71 v40, n71 v37, n71 v37, 
n59 v58, n59 v44, n71 v36, n62 v34, n71 v33, 
n59 v55, n59 v41, n62 v36, n50 v33, n71 v32, 
n59 v45, n62 v39, n59 v38, n62 v37, n71 v28, 
n62 v55, n62 v52, n59 v34, n38 v28, n35 v26, 
n62 v61, n62 v57, n54 v31, n63 v29, n59 v28, 
n62 v61, n62 v51, n54 v30, n63 v29, n59 v27, 
n62 v59, n62 v49, n54 v30, n63 v29, n59 v27, 
n62 v56, n62 v48, n54 v30, n63 v28, n59 v25, 
n62 v55, n62 v45, n54 v32, n63 v29, n35 v24, 
n62 v51, n62 v44, n54 v30, n63 v26, n59 v25, 
n62 v49, n62 v41, n59 v37, n54 v29, n59 v29, 
n62 v45, n62 v39, n59 v38, n59 v31, n54 v28, 
n62 v43, n59 v38, n62 v38, n59 v28, n54 v28, 
n62 v44, n62 v39, n59 v37, n54 v29, n59 v26, 
n62 v43, n59 v36, n62 v35, n54 v29, n59 v27, 
n62 v36, n62 v35, n35 v31, n37 v25, n40 v24, 
n62 v60, n62 v58, n50 v35, n63 v29, n50 v27, 
n62 v81, n62 v76, n63 v37, n50 v33, n50 v29, 
n62 v80, n62 v73, n51 v38, n50 v31, n50 v25, 
n62 v79, n62 v70, n51 v38, n50 v30, n50 v23, 
n62 v77, n62 v66, n51 v37, n50 v30, n50 v23, 
n62 v74, n62 v66, n51 v34, n50 v30, n74 v22, 
n62 v64, n62 v55, n51 v33, n50 v28, n69 v25, 
n62 v49, n66 v45, n50 v44, n66 v33, n66 v32, 
n38 v51, n62 v42, n66 v40, n57 v33, n39 v32, 
n50 v47, n62 v36, n66 v34, n57 v34, n66 v32, 
n64 v51, n57 v43, n64 v40, n64 v39, n38 v36, 
n64 v62, n64 v49, n57 v45, n38 v38, n76 v30, 
n64 v62, n64 v47, n57 v42, n38 v34, n66 v29, 
n64 v55, n64 v43, n57 v39, n38 v33, n46 v29, 
n64 v47, n50 v43, n66 v41, n62 v37, n64 v37, 
n62 v54, n62 v51, n64 v42, n54 v40, n66 v34, 
n62 v51, n62 v43, n64 v43, n54 v39, n66 v31, 
n62 v49, n62 v41, n64 v38, n54 v37, n66 v32, 
n62 v46, n50 v42, n54 v37, n64 v36, n64 v31, 
n62 v44, n50 v38, n64 v38, n54 v37, n45 v27, 
n62 v40, n54 v38, n64 v36, n62 v35, n45 v31, 
n45 v41, n62 v36, n38 v36, n66 v34, n64 v28, 
n57 v43, n62 v36, n54 v35, n45 v34, n62 v30, 
n57 v41, n62 v35, n38 v33, n54 v31, n64 v27, 
n57 v43, n66 v36, n62 v33, n57 v33, n66 v30, 
n57 v40, n66 v35, n54 v28, n57 v26, n62 v26, 
n57 v39, n57 v32, n66 v31, n54 v25, n50 v24, 
n38 v36, n57 v30, n50 v28, n74 v27, n66 v27, 
n50 v47, n74 v47, n62 v39, n50 v28, n66 v27, 
n50 v50, n74 v46, n74 v40, n74 v37, n74 v37, 
n50 v53, n62 v43, n51 v29, n66 v27, n74 v22, 
n50 v53, n62 v43, n51 v32, n66 v25, n66 v21, 
n50 v55, n62 v47, n51 v30, n66 v25, n69 v20, 
n50 v50, n62 v46, n51 v28, n50 v23, n69 v23, 
n62 v47, n62 v41, n57 v33, n57 v28, n39 v26, 
n62 v47, n62 v40, n57 v37, n57 v30, n39 v25, 
n62 v45, n62 v40, n57 v36, n39 v25, n38 v24, 
n50 v47, n62 v40, n57 v29, n57 v27, n51 v26, 
n50 v47, n62 v40, n57 v26, n57 v24, n51 v24, 
n50 v50, n62 v42, n51 v27, n57 v26, n57 v25, 
n50 v46, n62 v38, n50 v29, n57 v26, n57 v25, 
n62 v46, n50 v41, n50 v26, n45 v25, n35 v22, 
n62 v48, n62 v47, n69 v29, n54 v27, n38 v24, 
n62 v46, n50 v40, n54 v25, n45 v22, n51 v22, 
n62 v46, n50 v38, n51 v25, n54 v23, n45 v21, 
n62 v47, n50 v41, n54 v24, n51 v22, n69 v21, 
n62 v45, n62 v39, n69 v26, n54 v23, n63 v21, 
n62 v43, n62 v38, n51 v25, n54 v24, n45 v22, 
n62 v40, n57 v37, n62 v33, n57 v29, n44 v23, 
n57 v45, n62 v39, n50 v34, n57 v23, n39 v22, 
n57 v42, n62 v38, n50 v35, n51 v23, n69 v22, 
n50 v43, n62 v34, n57 v30, n57 v30, n51 v24, 
n50 v41, n62 v34, n57 v27, n57 v26, n54 v23, 
n50 v43, n62 v33, n57 v27, n57 v26, n51 v22, 
n50 v39, n62 v31, n57 v27, n57 v26, n39 v21, 
n50 v37, n62 v33, n57 v25, n57 v25, n39 v19, 
n50 v39, n62 v33, n57 v24, n57 v23, n51 v21, 
n38 v34, n62 v27, n57 v25, n76 v23, n35 v23, 
n76 v53, n64 v40, n76 v40, n76 v40, n76 v40, 
n76 v64, n64 v57, n76 v47, n76 v47, n76 v47, 
n64 v62, n76 v62, n64 v49, n76 v46, n76 v46, 
n64 v60, n76 v60, n64 v47, n76 v45, n76 v45, 
n64 v58, n76 v56, n64 v46, n76 v43, n76 v43, 
n64 v55, n76 v53, n64 v44, n76 v42, n76 v42, 
n64 v53, n76 v49, n64 v42, n76 v40, n76 v40, 
n64 v51, n76 v42, n52 v40, n76 v36, n76 v36, 
n52 v44, n52 v38, n59 v36, n59 v34, n76 v24, 
n59 v54, n59 v41, n64 v39, n52 v35, n76 v30, 
n59 v53, n59 v39, n64 v36, n52 v34, n76 v28, 
n59 v50, n59 v37, n64 v34, n52 v33, n76 v27, 
n59 v48, n59 v36, n64 v32, n52 v32, n76 v27, 
n59 v44, n59 v33, n52 v32, n52 v28, n60 v24, 
n59 v38, n64 v36, n40 v30, n59 v29, n64 v28, 
n55 v39, n64 v34, n40 v32, n55 v29, n74 v28, 
n55 v43, n64 v35, n74 v31, n40 v30, n67 v28, 
n55 v40, n64 v37, n74 v30, n40 v30, n67 v26, 
n55 v41, n64 v35, n74 v30, n40 v29, n67 v26, 
n55 v41, n64 v34, n40 v32, n67 v28, n74 v27, 
n71 v59, n71 v57, n71 v54, n71 v54, n71 v54, 
n71 v85, n71 v82, n71 v78, n71 v78, n71 v78, 
n71 v82, n71 v78, n71 v76, n71 v76, n71 v76, 
n71 v78, n71 v75, n71 v72, n71 v72, n71 v72, 
n71 v73, n71 v69, n71 v67, n71 v67, n71 v67, 
n71 v67, n71 v63, n71 v61, n71 v61, n71 v61, 
n71 v61, n71 v58, n71 v55, n71 v55, n71 v55, 
n71 v59, n71 v54, n71 v54, n71 v54, n71 v54, 
n64 v65, n71 v56, n71 v51, n71 v51, n71 v51, 
n64 v67, n64 v52, n71 v50, n71 v47, n71 v46, 
n52 v64, n64 v52, n71 v35, n64 v32, n71 v32, 
n64 v63, n52 v52, n71 v40, n71 v39, n52 v39, 
n52 v60, n52 v52, n64 v33, n71 v28, n71 v25, 
n52 v58, n52 v48, n64 v31, n59 v30, n55 v23, 
n52 v54, n52 v45, n59 v42, n59 v34, n64 v30, 
n59 v60, n64 v48, n52 v43, n59 v43, n64 v27, 
n59 v59, n64 v48, n52 v42, n59 v42, n60 v30, 
n59 v56, n64 v47, n52 v41, n59 v39, n60 v28, 
n59 v53, n64 v43, n52 v40, n59 v39, n52 v26, 
n59 v49, n64 v42, n52 v38, n59 v36, n52 v26, 
n59 v42, n64 v39, n52 v33, n52 v32, n65 v29, 
n64 v51, n64 v41, n55 v39, n59 v36, n64 v31, 
n55 v46, n64 v44, n64 v36, n74 v35, n40 v32, 
n64 v48, n55 v43, n52 v37, n59 v35, n74 v35, 
n64 v50, n55 v43, n64 v36, n59 v35, n74 v33, 
n64 v48, n55 v39, n52 v38, n59 v35, n74 v34, 
n59 v45, n64 v42, n55 v40, n52 v35, n59 v30, 
n59 v59, n59 v45, n64 v38, n40 v34, n55 v33, 
n59 v64, n59 v50, n64 v36, n55 v35, n52 v34, 
n59 v63, n59 v47, n64 v35, n55 v34, n40 v33, 
n59 v61, n59 v45, n64 v36, n40 v34, n71 v32, 
n59 v57, n59 v43, n55 v32, n64 v32, n40 v32, 
n59 v50, n40 v37, n59 v36, n55 v33, n43 v28, 
n74 v50, n59 v40, n74 v36, n62 v34, n41 v33, 
n62 v67, n50 v57, n51 v33, n86 v32, n50 v29, 
n62 v74, n62 v70, n50 v36, n51 v35, n74 v28, 
n62 v72, n62 v63, n50 v36, n51 v36, n50 v25, 
n62 v69, n50 v55, n51 v37, n74 v27, n86 v25, 
n50 v64, n62 v51, n51 v36, n69 v25, n74 v24, 
n50 v53, n62 v40, n51 v31, n59 v28, n41 v25, 
n59 v53, n50 v44, n59 v37, n74 v31, n51 v30, 
n59 v54, n59 v41, n74 v38, n50 v36, n74 v32, 
n59 v52, n50 v41, n62 v36, n59 v35, n60 v28, 
n59 v48, n50 v45, n74 v37, n74 v35, n59 v34, 
n50 v50, n59 v44, n74 v40, n62 v37, n59 v31, 
n50 v52, n74 v40, n59 v38, n62 v38, n51 v32, 
n74 v46, n50 v44, n62 v39, n74 v37, n63 v34, 
n62 v69, n62 v67, n55 v37, n44 v34, n67 v34, 
n62 v69, n62 v66, n55 v37, n67 v36, n51 v31, 
n62 v68, n62 v60, n67 v37, n55 v34, n44 v33, 
n62 v62, n62 v58, n67 v37, n55 v36, n43 v31, 
n62 v58, n62 v53, n67 v40, n55 v35, n55 v29, 
n62 v49, n55 v46, n71 v35, n62 v34, n43 v33, 
n71 v67, n71 v64, n71 v61, n71 v61, n71 v61, 
n71 v66, n71 v64, n59 v62, n71 v48, n71 v48, 
n59 v64, n59 v50, n71 v47, n71 v41, n71 v41, 
n59 v62, n71 v48, n59 v44, n71 v41, n71 v38, 
n59 v57, n71 v45, n59 v41, n71 v40, n71 v37, 
n59 v56, n59 v43, n71 v38, n55 v35, n71 v34, 
n59 v49, n43 v42, n71 v32, n62 v31, n59 v31, 
n50 v48, n74 v46, n62 v40, n59 v38, n44 v30, 
n62 v59, n62 v56, n59 v35, n50 v30, n55 v30, 
n50 v52, n62 v50, n59 v34, n55 v30, n51 v30, 
n50 v46, n74 v46, n55 v39, n59 v34, n51 v29, 
n50 v48, n74 v45, n55 v39, n59 v32, n55 v28, 
n50 v45, n62 v39, n59 v30, n60 v28, n55 v27, 
n59 v54, n59 v41, n62 v41, n55 v36, n50 v29, 
n59 v57, n59 v44, n62 v39, n55 v34, n60 v27, 
n59 v55, n62 v42, n59 v40, n55 v37, n50 v29, 
n59 v52, n50 v42, n62 v36, n59 v35, n55 v27, 
n59 v48, n50 v41, n62 v36, n59 v32, n55 v26, 
n59 v46, n50 v45, n62 v38, n59 v30, n55 v27, 
n62 v51, n62 v51, n59 v37, n59 v28, n55 v27, 
n62 v61, n62 v60, n59 v34, n67 v32, n44 v28, 
n62 v66, n62 v55, n59 v32, n63 v32, n55 v31, 
n62 v65, n62 v57, n44 v32, n67 v30, n59 v30, 
n62 v66, n62 v57, n55 v34, n43 v31, n59 v29, 
n62 v65, n62 v57, n44 v34, n55 v34, n59 v28, 
n62 v60, n62 v55, n59 v35, n55 v31, n44 v30, 
n62 v59, n62 v53, n59 v43, n55 v31, n59 v29, 
n62 v56, n62 v49, n59 v45, n59 v35, n55 v28, 
n62 v54, n62 v46, n59 v41, n59 v32, n55 v30, 
n62 v49, n62 v43, n59 v40, n59 v32, n55 v30, 
n62 v46, n62 v43, n59 v34, n55 v31, n43 v29, 
n62 v46, n62 v37, n59 v30, n55 v28, n43 v27, 
n62 v50, n50 v45, n78 v40, n38 v29, n35 v27, 
n50 v68, n62 v66, n78 v48, n50 v33, n51 v32, 
n62 v73, n50 v70, n78 v42, n51 v37, n50 v30, 
n62 v72, n50 v65, n51 v39, n78 v34, n50 v26, 
n62 v66, n50 v58, n51 v41, n78 v33, n69 v23, 
n50 v67, n62 v55, n51 v37, n78 v30, n69 v25, 
n50 v60, n62 v46, n51 v36, n59 v29, n59 v29, 
n59 v50, n50 v47, n62 v38, n59 v34, n51 v28, 
n59 v54, n50 v42, n62 v38, n59 v36, n60 v29, 
n59 v54, n50 v48, n62 v38, n59 v36, n60 v28, 
n59 v52, n50 v49, n59 v36, n62 v33, n51 v27, 
n59 v50, n50 v47, n59 v35, n62 v31, n51 v27, 
n50 v46, n59 v41, n59 v35, n62 v30, n51 v28, 
n50 v48, n62 v41, n59 v33, n51 v30, n59 v28, 
n62 v62, n62 v55, n54 v35, n51 v32, n59 v28, 
n62 v60, n62 v55, n54 v34, n51 v29, n35 v26, 
n62 v57, n62 v47, n54 v34, n51 v30, n35 v29, 
n62 v50, n62 v45, n54 v33, n51 v26, n36 v26, 
n62 v41, n62 v37, n35 v32, n42 v28, n59 v26, 
n71 v65, n71 v64, n71 v59, n71 v59, n71 v59, 
n71 v85, n71 v82, n71 v78, n71 v78, n71 v78, 
n71 v84, n71 v80, n71 v77, n71 v77, n71 v77, 
n71 v78, n71 v75, n59 v72, n71 v55, n71 v55, 
n71 v71, n59 v68, n71 v50, n59 v48, n71 v46, 
n59 v64, n71 v48, n71 v44, n59 v43, n71 v40, 
n71 v55, n71 v53, n59 v51, n59 v40, n62 v37, 
n62 v72, n62 v64, n71 v42, n59 v40, n63 v36, 
n62 v82, n62 v78, n71 v36, n51 v36, n71 v35, 
n62 v81, n62 v72, n51 v38, n71 v34, n71 v33, 
n62 v75, n62 v64, n51 v40, n59 v33, n50 v32, 
n62 v68, n50 v60, n51 v39, n59 v33, n38 v26, 
n62 v62, n62 v53, n51 v37, n71 v34, n71 v32, 
n62 v51, n59 v42, n62 v41, n59 v33, n71 v30, 
n59 v53, n62 v46, n59 v42, n62 v38, n36 v27, 
n59 v53, n50 v43, n59 v37, n62 v37, n60 v29, 
n59 v49, n50 v43, n59 v35, n62 v34, n60 v28, 
n59 v48, n50 v44, n62 v34, n59 v34, n60 v26, 
n50 v47, n59 v41, n62 v35, n59 v31, n51 v28, 
n62 v54, n74 v38, n50 v36, n63 v34, n74 v34, 
n62 v74, n62 v73, n74 v32, n35 v32, n63 v30, 
n62 v83, n62 v77, n63 v37, n54 v32, n74 v30, 
n62 v82, n62 v71, n63 v37, n54 v32, n36 v27, 
n62 v77, n62 v68, n63 v36, n54 v31, n35 v28, 
n62 v73, n62 v60, n63 v35, n54 v32, n35 v27, 
n62 v64, n62 v54, n63 v32, n54 v31, n59 v28, 
n62 v57, n62 v46, n59 v43, n59 v34, n54 v28, 
n62 v52, n62 v49, n59 v45, n59 v33, n54 v28, 
n59 v49, n62 v48, n62 v44, n59 v35, n60 v29, 
n59 v49, n50 v42, n62 v37, n59 v34, n60 v28, 
n59 v47, n50 v42, n59 v34, n74 v33, n62 v29, 
n59 v42, n50 v40, n62 v33, n59 v31, n54 v28, 
n59 v42, n50 v42, n62 v35, n59 v31, n50 v30, 
n50 v62, n62 v54, n78 v50, n50 v38, n51 v31, 
n50 v73, n62 v69, n78 v42, n51 v36, n50 v32, 
n62 v73, n50 v67, n78 v42, n51 v39, n50 v25, 
n50 v72, n62 v62, n51 v40, n78 v37, n50 v24, 
n62 v70, n50 v59, n51 v40, n78 v31, n69 v23, 
n62 v66, n50 v59, n51 v37, n78 v26, n50 v25, 
n50 v62, n62 v53, n51 v37, n69 v26, n50 v24, 
n50 v57, n62 v49, n57 v32, n51 v31, n57 v29, 
n50 v55, n62 v48, n57 v32, n57 v31, n51 v31, 
n50 v56, n62 v47, n57 v31, n51 v30, n69 v27, 
n50 v56, n62 v42, n57 v30, n57 v28, n51 v27, 
n50 v56, n62 v39, n69 v28, n51 v28, n57 v28, 
n50 v52, n62 v36, n57 v30, n51 v29, n57 v27, 
n50 v46, n74 v33, n54 v32, n62 v29, n50 v28, 
n62 v52, n50 v49, n54 v33, n51 v29, n45 v25, 
n62 v51, n50 v47, n54 v33, n51 v28, n69 v23, 
n62 v48, n50 v42, n54 v31, n51 v25, n73 v22, 
n62 v45, n50 v41, n54 v33, n51 v24, n35 v22, 
n50 v41, n62 v34, n54 v32, n54 v24, n51 v23, 
n69 v60, n69 v53, n69 v40, n62 v37, n62 v33, 
n69 v83, n69 v55, n69 v52, n62 v37, n62 v35, 
n69 v80, n69 v54, n69 v50, n62 v37, n62 v34, 
n69 v77, n69 v54, n69 v49, n62 v39, n62 v34, 
n69 v75, n69 v52, n69 v46, n62 v36, n62 v36, 
n69 v70, n69 v48, n50 v45, n62 v40, n54 v25, 
n69 v59, n62 v54, n69 v46, n62 v43, n69 v38, 
n62 v74, n62 v70, n69 v38, n74 v35, n50 v33, 
n62 v70, n62 v69, n50 v38, n74 v32, n51 v31, 
n62 v68, n50 v61, n51 v38, n69 v26, n74 v24, 
n62 v66, n50 v60, n51 v37, n69 v24, n74 v23, 
n62 v65, n50 v60, n51 v37, n69 v23, n50 v22, 
n50 v66, n62 v54, n51 v40, n69 v25, n69 v25, 
n50 v62, n62 v53, n69 v34, n51 v33, n57 v28, 
n50 v61, n62 v51, n57 v40, n57 v36, n51 v32, 
n50 v61, n62 v48, n57 v36, n69 v34, n51 v33, 
n50 v64, n62 v50, n57 v36, n57 v35, n51 v33, 
n50 v66, n62 v52, n51 v35, n57 v34, n57 v33, 
n50 v68, n62 v56, n51 v34, n69 v33, n57 v31, 
n50 v59, n62 v38, n51 v37, n69 v33, n57 v32, 
n50 v56, n62 v47, n51 v34, n45 v31, n69 v30, 
n62 v69, n62 v63, n69 v40, n51 v32, n50 v29, 
n62 v65, n62 v61, n69 v35, n51 v30, n54 v27, 
n62 v62, n62 v53, n69 v35, n51 v30, n54 v27, 
n62 v54, n50 v47, n51 v29, n54 v26, n69 v23, 
n62 v50, n50 v44, n54 v28, n51 v27, n69 v24, 
n62 v47, n62 v40, n51 v28, n54 v27, n57 v25, 
n62 v42, n38 v38, n57 v29, n54 v27, n39 v26, 
n50 v42, n62 v33, n57 v31, n57 v29, n54 v27, 
n50 v42, n62 v30, n57 v29, n54 v28, n39 v26, 
n50 v41, n62 v32, n57 v29, n57 v29, n54 v25, 
n50 v43, n62 v35, n57 v28, n54 v27, n39 v27, 
n50 v43, n62 v35, n57 v27, n54 v26, n57 v24, 
n38 v36, n35 v29, n46 v27, n43 v26, n45 v24, 
n71 v49, n71 v49, n71 v46, n71 v46, n71 v46, 
n71 v70, n71 v67, n52 v66, n52 v54, n71 v42, 
n71 v68, n52 v65, n52 v52, n71 v49, n71 v49, 
n52 v68, n52 v56, n71 v51, n71 v47, n71 v47, 
n52 v65, n52 v52, n71 v44, n71 v40, n71 v40, 
n52 v64, n52 v52, n71 v42, n71 v38, n71 v38, 
n52 v64, n52 v51, n71 v44, n71 v40, n71 v40, 
n52 v58, n52 v49, n71 v41, n71 v38, n71 v38, 
n71 v57, n52 v56, n52 v47, n59 v42, n59 v33, 
n59 v55, n52 v47, n52 v44, n59 v28, n60 v24, 
n59 v52, n52 v44, n52 v40, n59 v26, n60 v24, 
n59 v48, n52 v42, n52 v39, n59 v25, n60 v24, 
n52 v46, n52 v36, n59 v34, n59 v30, n64 v23, 
n52 v41, n52 v39, n59 v32, n59 v27, n41 v24, 
n64 v45, n64 v40, n59 v32, n55 v30, n52 v29, 
n64 v50, n64 v38, n55 v38, n59 v33, n52 v29, 
n64 v49, n52 v38, n55 v36, n52 v32, n64 v23, 
n64 v50, n52 v39, n55 v33, n59 v31, n67 v28, 
n64 v49, n52 v38, n55 v35, n40 v30, n67 v26, 
n64 v52, n52 v41, n76 v38, n40 v37, n55 v34, 
n67 v64, n76 v55, n67 v52, n64 v47, n67 v42, 
n67 v72, n76 v50, n67 v49, n67 v48, n64 v44, 
n67 v72, n67 v53, n76 v48, n67 v44, n40 v42, 
n67 v71, n67 v53, n76 v47, n68 v42, n67 v42, 
n67 v68, n67 v51, n76 v42, n67 v41, n59 v37, 
